Age,Monthly_Income,Employment_Type,City_Tier,Total_Spend_Prev,Next_Month_Spend
42,2822.54,Salaried,Tier 2,1596.69,1534.63
45,4859.12,Salaried,Tier 2,3307.88,3342.75
46,5220.45,Salaried,Tier 1,4045.74,4104.45
53,6916.88,Salaried,Tier 3,3535.26,3816.95
53,5029.19,Salaried,Tier 2,3202.23,3332.92
26,3187.09,Freelancer,Tier 3,1713.92,1394.21
57,6481.86,Salaried,Tier 1,4300.67,4532.16
63,4658.69,Freelancer,Tier 1,3191.97,3211.69
63,2000.0,Salaried,Tier 1,1372.28,1291.54
60,5487.48,Freelancer,Tier 1,3419.93,3103.89
37,5751.16,Salaried,Tier 1,3731.18,3467.45
54,3735.59,Salaried,Tier 1,1911.83,1868.23
42,4711.93,Salaried,Tier 3,3003.84,3096.3
30,5986.58,Salaried,Tier 3,3624.93,3651.74
27,5497.68,Business,Tier 3,3248.66,3365.1
56,2656.01,Freelancer,Tier 3,1228.86,1439.49
60,6880.33,Salaried,Tier 2,3199.84,3011.23
43,7559.5,Salaried,Tier 2,4690.77,4411.91
62,4234.72,Salaried,Tier 1,2799.21,2855.68
26,2135.19,Salaried,Tier 1,1355.27,1264.27
63,6156.67,Freelancer,Tier 2,4160.81,4072.14
44,3990.36,Salaried,Tier 3,1706.94,1608.91
38,5803.17,Salaried,Tier 2,3833.36,3958.14
33,8303.26,Salaried,Tier 3,3987.37,4079.41
44,2680.54,Salaried,Tier 1,1314.09,1282.85
37,3805.07,Salaried,Tier 2,1825.35,1689.8
24,4708.28,Salaried,Tier 2,3174.0,2991.06
51,6937.52,Salaried,Tier 3,3846.28,3824.9
43,10333.43,Salaried,Tier 3,5965.3,6528.52
30,5370.63,Salaried,Tier 2,3244.64,3095.89
50,2551.67,Freelancer,Tier 1,1371.82,1401.35
58,4481.72,Salaried,Tier 1,3005.45,2837.55
44,3837.7,Salaried,Tier 1,2589.38,2697.17
34,6082.38,Salaried,Tier 3,4079.34,4417.67
53,5565.33,Salaried,Tier 1,2845.43,2603.67
44,3437.28,Salaried,Tier 1,1810.22,1900.47
38,3749.77,Business,Tier 1,2196.84,2194.47
61,4459.91,Business,Tier 3,2160.54,2301.06
42,4640.96,Salaried,Tier 2,3336.41,3284.03
23,4936.72,Business,Tier 2,2870.28,2586.25
58,5073.31,Salaried,Tier 1,3329.36,3451.08
27,6852.28,Salaried,Tier 1,3178.07,3373.82
39,4405.68,Student,Tier 1,2605.68,2815.19
51,4184.65,Business,Tier 3,2928.12,2968.56
43,2991.84,Student,Tier 3,2005.36,1853.77
54,4664.21,Salaried,Tier 2,1765.88,1719.91
51,5384.29,Salaried,Tier 1,3350.1,3540.55
38,2413.86,Salaried,Tier 3,1327.65,1326.16
64,4486.36,Freelancer,Tier 2,3060.73,2744.4
53,6740.44,Salaried,Tier 1,4072.78,3669.32
63,5972.46,Business,Tier 1,3419.27,3127.26
35,5560.15,Salaried,Tier 2,3435.69,3560.17
31,5931.82,Salaried,Tier 2,3220.0,3084.89
57,4139.44,Freelancer,Tier 3,2908.03,2926.08
55,3939.62,Freelancer,Tier 3,2289.83,2741.64
30,6907.86,Salaried,Tier 1,4334.07,3997.75
63,6242.96,Student,Tier 2,3357.46,3580.87
49,3880.59,Salaried,Tier 1,2664.24,2474.78
32,2181.91,Salaried,Tier 2,1280.81,1340.56
35,3911.73,Business,Tier 2,2583.49,2476.4
60,5815.3,Student,Tier 2,3293.97,3135.84
40,4012.61,Business,Tier 3,2740.42,2916.5
36,5495.1,Business,Tier 2,3474.69,3510.97
49,7129.66,Freelancer,Tier 3,3880.85,3749.22
45,4860.46,Student,Tier 1,3127.74,2816.56
29,5350.94,Salaried,Tier 1,2837.1,3105.51
64,6027.36,Freelancer,Tier 2,3798.19,3790.88
30,3376.87,Freelancer,Tier 3,2265.18,2349.65
54,3840.43,Salaried,Tier 1,2374.34,2160.8
54,6089.24,Salaried,Tier 1,3694.04,3985.43
40,5055.45,Salaried,Tier 2,3596.49,3337.96
24,5182.64,Freelancer,Tier 2,2959.66,2976.0
31,5049.93,Salaried,Tier 3,2476.08,2437.01
61,6467.44,Business,Tier 2,3457.05,3671.46
63,5653.57,Salaried,Tier 3,4011.53,3898.78
22,5673.23,Salaried,Tier 2,3268.9,3289.47
50,6833.3,Business,Tier 1,3423.91,3375.1
55,7409.86,Salaried,Tier 2,3951.65,3802.95
34,8365.39,Salaried,Tier 2,5117.04,5573.79
22,4131.48,Salaried,Tier 3,3101.53,3285.68
55,8704.11,Freelancer,Tier 1,5646.75,5358.11
50,3354.84,Student,Tier 1,1760.41,1779.67
34,7902.87,Student,Tier 1,5165.5,5471.88
50,4049.06,Freelancer,Tier 2,2908.17,2939.12
60,4896.59,Salaried,Tier 1,2741.64,2738.23
45,5027.86,Salaried,Tier 2,3093.37,2828.62
47,3699.54,Salaried,Tier 3,2366.35,2179.92
38,5130.08,Salaried,Tier 2,3621.31,3436.8
28,3776.99,Salaried,Tier 2,2299.08,2305.24
34,3147.58,Salaried,Tier 3,1703.31,1869.32
26,4941.91,Freelancer,Tier 2,2807.44,2959.96
47,7384.82,Salaried,Tier 1,3641.87,3357.84
24,4618.97,Freelancer,Tier 1,2346.01,2184.11
28,6411.53,Student,Tier 2,3991.19,4239.02
60,3731.5,Freelancer,Tier 1,2275.63,2412.89
22,3074.79,Freelancer,Tier 2,1680.77,2071.54
38,5680.79,Freelancer,Tier 3,3929.62,4051.89
64,7633.42,Salaried,Tier 2,4003.27,4018.6
46,5313.43,Salaried,Tier 1,3117.55,2971.16
24,6239.97,Salaried,Tier 1,3654.57,3579.57
36,7242.69,Salaried,Tier 3,4605.97,4646.91
50,4945.2,Freelancer,Tier 3,3207.35,3577.13
64,4771.91,Student,Tier 2,2313.21,2327.9
53,5708.13,Student,Tier 1,3262.26,3488.08
47,5975.03,Salaried,Tier 2,2675.7,2425.12
37,2901.54,Student,Tier 1,1793.69,1733.78
46,5443.59,Salaried,Tier 1,3224.35,3385.46
49,4998.98,Business,Tier 1,3666.05,3777.34
30,3815.72,Salaried,Tier 2,2514.09,2724.4
22,4895.28,Salaried,Tier 1,3260.86,3318.26
50,3252.01,Salaried,Tier 1,2062.38,2119.36
43,2733.61,Business,Tier 1,1672.53,1741.09
37,5100.27,Salaried,Tier 2,3744.9,3509.87
62,6353.12,Salaried,Tier 2,3653.1,3838.12
62,4479.06,Student,Tier 1,3044.99,2923.13
28,3558.91,Student,Tier 3,2072.46,2041.17
35,3792.05,Salaried,Tier 2,2335.28,2108.3
50,5823.42,Freelancer,Tier 1,2344.51,2645.12
40,7501.08,Salaried,Tier 1,5338.66,5822.86
40,6155.68,Salaried,Tier 2,3789.84,3456.48
23,6951.19,Salaried,Tier 1,3309.61,3399.1
62,3428.56,Salaried,Tier 1,2494.5,2724.38
36,4889.11,Salaried,Tier 2,2911.9,2974.16
24,6528.04,Salaried,Tier 2,4905.62,5197.95
32,2901.23,Salaried,Tier 2,1560.22,1441.06
51,4012.44,Freelancer,Tier 2,2404.62,2454.63
61,6413.03,Freelancer,Tier 3,4164.61,4440.46
39,5387.64,Salaried,Tier 1,3514.63,3852.85
23,3552.33,Salaried,Tier 1,2383.32,2517.64
53,2553.77,Freelancer,Tier 3,1564.44,1383.26
29,7005.97,Freelancer,Tier 2,4280.81,4539.41
43,2000.0,Freelancer,Tier 2,1248.4,969.3
27,5948.59,Salaried,Tier 1,4047.74,4235.2
33,4200.43,Salaried,Tier 1,2973.58,3014.57
61,6570.6,Freelancer,Tier 1,4252.97,4460.93
57,3436.78,Salaried,Tier 2,2042.11,1902.53
36,8922.2,Student,Tier 1,5906.91,5384.17
49,5603.45,Freelancer,Tier 2,3199.76,3104.33
39,5850.6,Salaried,Tier 2,3751.96,3443.01
23,3840.43,Salaried,Tier 1,2433.24,2219.27
34,4799.93,Business,Tier 1,3601.65,3543.36
36,4838.83,Salaried,Tier 1,3028.49,2847.09
41,7694.1,Salaried,Tier 1,5179.66,5480.23
50,5600.87,Freelancer,Tier 1,4587.21,4673.42
63,5815.74,Freelancer,Tier 1,3974.37,4178.54
50,5798.97,Salaried,Tier 2,3397.77,3252.72
24,5942.92,Salaried,Tier 2,3952.45,4002.36
40,2915.82,Student,Tier 1,1387.12,1368.81
24,8073.9,Student,Tier 2,3866.98,3523.39
35,3683.77,Freelancer,Tier 3,2456.61,2372.07
61,4942.39,Student,Tier 2,2668.75,2668.62
25,7297.22,Salaried,Tier 1,3442.21,3288.61
32,7901.94,Salaried,Tier 2,4732.91,4534.52
52,6208.93,Salaried,Tier 2,3566.16,3532.48
64,4242.96,Salaried,Tier 3,2808.22,2992.21
53,5191.6,Salaried,Tier 3,2979.82,2933.96
48,5250.45,Salaried,Tier 1,2895.72,3092.39
51,5303.59,Business,Tier 2,2424.45,2388.02
64,3154.92,Freelancer,Tier 3,2044.75,1911.23
23,6890.16,Freelancer,Tier 3,4304.93,4658.64
30,5201.88,Salaried,Tier 2,4133.59,3737.24
49,3916.67,Salaried,Tier 1,2747.67,2507.11
52,4252.41,Salaried,Tier 1,1680.15,1557.17
55,5404.78,Freelancer,Tier 2,2819.26,2577.54
36,2895.64,Salaried,Tier 2,1755.09,1739.11
46,6317.65,Salaried,Tier 3,3386.34,3565.16
57,5352.1,Salaried,Tier 3,3064.69,3347.46
29,7348.53,Freelancer,Tier 1,4669.56,4285.81
30,5116.38,Business,Tier 2,2894.48,3003.59
58,3372.1,Freelancer,Tier 1,2350.02,2741.43
60,3203.3,Salaried,Tier 2,2068.52,2024.33
53,4413.94,Salaried,Tier 2,3085.44,3221.89
38,4572.64,Salaried,Tier 1,3231.66,3291.09
56,4149.11,Salaried,Tier 1,2995.59,3151.32
58,5192.72,Salaried,Tier 1,3147.68,2954.82
40,4111.03,Salaried,Tier 1,2172.73,2112.01
50,5381.31,Salaried,Tier 3,3746.47,3874.76
28,4219.03,Salaried,Tier 1,2289.26,2117.47
49,5947.56,Salaried,Tier 1,3475.37,3663.32
30,4534.85,Freelancer,Tier 1,2432.89,1997.06
49,6869.31,Student,Tier 3,3159.99,3049.04
27,5978.44,Business,Tier 1,3938.99,3732.21
50,5290.38,Salaried,Tier 1,3142.15,2866.26
38,4688.48,Salaried,Tier 2,3561.8,3398.42
37,2721.49,Business,Tier 1,2100.17,2273.02
44,7120.32,Salaried,Tier 1,3958.71,3584.16
52,3978.83,Business,Tier 2,2685.62,2426.1
24,5136.1,Salaried,Tier 1,3639.55,3788.23
42,5515.71,Student,Tier 3,4021.83,3914.75
47,4724.73,Business,Tier 2,2248.61,2127.07
57,7031.9,Freelancer,Tier 2,3755.51,4181.34
63,3167.94,Freelancer,Tier 1,1698.99,1735.94
58,7600.9,Salaried,Tier 3,5183.23,5071.29
43,6007.34,Salaried,Tier 2,3941.09,4110.83
63,4630.37,Salaried,Tier 1,2131.24,1967.95
33,4647.16,Salaried,Tier 1,3058.86,3340.06
63,2000.0,Salaried,Tier 2,1004.65,912.73
34,3727.65,Salaried,Tier 2,1903.2,2019.88
32,4469.14,Business,Tier 3,2402.45,2510.37
37,5264.16,Salaried,Tier 2,3550.14,3395.42
29,6889.37,Salaried,Tier 2,4258.38,3933.31
61,8056.32,Salaried,Tier 1,4867.47,5210.51
61,5408.4,Salaried,Tier 2,2898.71,3002.84
23,5308.41,Salaried,Tier 3,2833.84,2715.32
51,4264.47,Student,Tier 2,2391.29,2160.26
51,2427.35,Salaried,Tier 1,1404.89,1528.1
33,4091.32,Salaried,Tier 1,2764.54,2711.6
31,4691.75,Salaried,Tier 1,2795.85,2614.83
32,6463.09,Salaried,Tier 2,3962.07,4288.42
36,5779.27,Business,Tier 3,3329.41,3235.54
37,5332.32,Salaried,Tier 1,2676.19,2656.52
38,4128.8,Salaried,Tier 1,2904.18,3019.55
47,2026.82,Salaried,Tier 2,1127.99,1200.05
23,2117.37,Student,Tier 3,1448.55,1332.72
33,2504.4,Salaried,Tier 2,1695.87,1831.09
47,4561.99,Business,Tier 1,3204.84,3482.08
44,6491.07,Salaried,Tier 1,3133.75,2982.88
39,6450.6,Salaried,Tier 2,4530.49,4528.12
53,6190.57,Freelancer,Tier 3,4288.62,4455.77
59,4227.36,Salaried,Tier 1,3061.42,3053.68
24,6716.39,Salaried,Tier 2,4004.12,3989.69
59,3603.39,Salaried,Tier 2,2891.96,2960.51
24,6280.09,Salaried,Tier 2,3846.87,4052.63
51,2488.14,Business,Tier 1,1793.16,1852.55
22,3234.33,Salaried,Tier 3,2210.3,2266.25
51,7478.92,Freelancer,Tier 2,5902.08,5378.35
53,4694.25,Salaried,Tier 2,2754.95,2826.62
49,3978.55,Salaried,Tier 2,2280.43,2099.49
42,6654.14,Freelancer,Tier 3,4076.58,3855.05
34,6826.06,Salaried,Tier 2,3527.55,3307.68
48,4350.08,Salaried,Tier 2,2583.02,2602.42
57,5417.7,Salaried,Tier 1,3027.49,2883.41
28,5205.36,Salaried,Tier 1,3837.52,3842.08
43,2000.0,Business,Tier 1,1254.35,1323.92
31,2906.21,Salaried,Tier 3,1763.1,1739.82
60,6413.38,Salaried,Tier 3,3386.15,3195.67
36,3751.09,Freelancer,Tier 1,2138.17,1794.82
36,5794.76,Salaried,Tier 1,3899.4,4216.23
25,5394.56,Salaried,Tier 1,2560.65,2704.51
53,6823.15,Salaried,Tier 3,4099.89,3719.89
44,2954.31,Business,Tier 1,1913.68,2083.12
27,5591.31,Student,Tier 2,3581.61,3304.08
45,4901.88,Freelancer,Tier 3,2796.04,3062.52
41,3815.34,Salaried,Tier 2,2754.39,2782.76
58,3804.81,Freelancer,Tier 3,2462.7,2252.36
41,5341.22,Salaried,Tier 2,4064.55,3898.04
33,5944.51,Salaried,Tier 2,3779.84,3988.37
54,5095.39,Student,Tier 2,2639.37,2537.43
49,5142.07,Salaried,Tier 1,2375.98,2366.64
29,4252.26,Salaried,Tier 3,2399.35,2494.34
22,4351.72,Business,Tier 2,3207.16,2932.35
58,3811.29,Freelancer,Tier 1,1599.55,1376.46
43,4222.1,Salaried,Tier 1,3262.12,2963.04
27,5892.01,Salaried,Tier 1,3022.7,2879.06
42,6059.61,Salaried,Tier 2,3753.18,3950.64
53,3086.19,Salaried,Tier 1,1676.38,1814.47
56,3655.34,Salaried,Tier 3,2315.25,2435.8
36,3934.4,Salaried,Tier 1,2583.11,2442.07
26,4903.94,Student,Tier 1,2808.96,3081.83
27,2475.27,Salaried,Tier 2,1522.29,1495.9
46,3681.64,Salaried,Tier 2,2629.17,2564.2
61,2921.63,Salaried,Tier 3,1560.38,1674.36
50,5600.72,Salaried,Tier 2,3334.24,3044.96
28,4955.49,Salaried,Tier 1,2974.4,3007.76
61,4306.18,Student,Tier 2,3003.31,3282.99
34,3405.08,Business,Tier 1,2480.03,2281.69
59,4329.36,Salaried,Tier 1,3087.16,3112.39
39,4152.96,Business,Tier 1,2865.03,2654.43
23,7452.0,Salaried,Tier 2,2911.81,3138.91
29,6495.53,Freelancer,Tier 1,3362.85,3474.95
32,3963.94,Salaried,Tier 1,2660.4,2519.19
54,5247.79,Business,Tier 1,3570.93,3433.12
59,6416.31,Salaried,Tier 1,4485.34,4500.26
48,3963.48,Salaried,Tier 1,2763.41,2887.96
41,2874.33,Freelancer,Tier 1,1904.17,1952.68
33,2304.71,Salaried,Tier 1,1443.63,1353.91
64,6908.4,Salaried,Tier 1,3888.15,4050.0
52,4713.41,Salaried,Tier 1,2845.58,2628.39
48,5436.99,Freelancer,Tier 3,3430.82,3647.82
53,4138.64,Salaried,Tier 2,2585.19,2531.21
31,3098.15,Salaried,Tier 2,1601.87,1650.79
24,3378.05,Student,Tier 3,2582.48,2502.27
48,2988.45,Salaried,Tier 1,2134.68,2206.87
56,6274.99,Salaried,Tier 1,3706.01,3994.48
52,7238.84,Freelancer,Tier 3,4876.39,4382.46
36,5055.87,Freelancer,Tier 2,2714.86,3003.92
37,2723.3,Student,Tier 3,1954.94,2055.58
34,5744.88,Salaried,Tier 3,3473.14,3473.29
56,6897.48,Salaried,Tier 1,4299.73,4059.2
32,6457.5,Business,Tier 3,4395.81,4673.2
42,4956.3,Business,Tier 3,3451.13,3553.62
32,4648.28,Freelancer,Tier 1,2384.11,2109.08
51,4944.25,Salaried,Tier 3,3111.29,2971.82
56,6837.87,Salaried,Tier 1,4216.11,4216.05
43,6140.55,Salaried,Tier 2,4627.03,4356.17
59,4421.36,Student,Tier 1,2149.67,2312.29
52,4383.63,Salaried,Tier 1,3297.79,3488.12
35,4277.46,Salaried,Tier 2,2370.39,2279.52
45,3403.05,Salaried,Tier 1,2155.79,1961.51
53,7027.76,Salaried,Tier 2,4754.32,4328.21
57,3818.26,Salaried,Tier 2,2508.55,2406.76
53,5735.41,Freelancer,Tier 1,3975.31,3834.69
36,4007.86,Salaried,Tier 1,2524.6,2713.1
64,4284.16,Salaried,Tier 2,2575.41,2534.6
56,4829.18,Salaried,Tier 3,3276.99,3177.39
24,5817.86,Business,Tier 2,3422.56,3229.46
37,4611.16,Student,Tier 2,2780.22,2969.95
26,3291.19,Freelancer,Tier 2,2010.29,1940.83
42,5028.62,Freelancer,Tier 1,3523.91,4047.61
31,3849.99,Salaried,Tier 2,2137.27,1995.93
40,7315.76,Freelancer,Tier 3,3971.67,3967.21
46,4610.08,Student,Tier 2,3460.55,3333.1
25,3998.05,Salaried,Tier 2,2810.03,2962.39
50,7962.2,Salaried,Tier 2,4364.83,4332.57
40,6108.33,Student,Tier 2,3514.67,3712.65
64,3654.84,Freelancer,Tier 2,1578.76,1810.71
23,3813.63,Salaried,Tier 2,2272.57,2465.99
31,5711.27,Student,Tier 2,3380.06,3583.15
64,5065.21,Salaried,Tier 1,3524.14,3355.18
46,6335.26,Salaried,Tier 2,4377.58,4316.62
41,4005.99,Freelancer,Tier 3,2299.61,1975.43
40,6051.66,Salaried,Tier 1,3207.7,3466.54
44,2000.0,Freelancer,Tier 3,1283.48,925.97
45,4768.34,Salaried,Tier 1,3062.71,2767.61
32,4074.23,Salaried,Tier 1,2339.82,2338.15
55,4317.43,Salaried,Tier 2,2367.08,2415.91
49,4845.69,Salaried,Tier 2,3069.5,2899.58
26,6707.76,Salaried,Tier 2,3825.9,3879.89
26,3268.94,Student,Tier 1,1840.16,1985.74
42,2000.0,Salaried,Tier 1,1126.26,1154.67
33,3442.92,Salaried,Tier 2,2165.43,2146.26
25,6533.65,Salaried,Tier 1,4804.87,4463.18
63,2532.51,Business,Tier 2,1399.15,1306.51
41,4142.08,Salaried,Tier 2,2626.51,2618.29
59,6259.37,Salaried,Tier 2,3224.86,3201.08
46,4912.36,Salaried,Tier 1,3072.28,3086.04
35,6693.06,Salaried,Tier 1,4590.44,4597.69
32,2000.0,Salaried,Tier 1,1154.07,1117.43
53,4517.59,Freelancer,Tier 1,2264.51,1918.88
32,7005.77,Student,Tier 2,4454.53,4198.14
39,3309.68,Salaried,Tier 3,2114.05,2263.02
48,6552.21,Business,Tier 1,5279.02,4956.37
39,4646.46,Student,Tier 1,2817.45,2770.05
44,5651.19,Student,Tier 1,2656.36,2502.69
32,6896.99,Student,Tier 3,3829.44,3920.16
42,5644.75,Business,Tier 1,2586.67,2575.1
26,4113.13,Salaried,Tier 3,2773.16,2703.45
44,5843.09,Salaried,Tier 1,3489.86,3472.5
62,4007.3,Salaried,Tier 1,2523.2,2483.45
46,5410.05,Business,Tier 1,2817.02,3017.12
62,3122.24,Salaried,Tier 2,2179.75,2015.95
31,5043.64,Salaried,Tier 2,2884.85,3054.01
43,6783.94,Salaried,Tier 2,3780.94,3898.4
40,4551.85,Business,Tier 1,2435.58,2361.7
22,6640.54,Freelancer,Tier 1,4473.28,4676.92
28,9640.14,Salaried,Tier 1,5512.24,5156.09
25,4956.58,Salaried,Tier 2,3128.42,3009.72
22,5921.29,Freelancer,Tier 1,2784.43,2917.46
36,5715.29,Salaried,Tier 2,3195.97,3290.44
61,5337.66,Salaried,Tier 1,3918.1,4267.92
33,6181.84,Salaried,Tier 1,3889.95,3962.65
43,4627.86,Student,Tier 2,3098.98,3319.82
43,4006.18,Salaried,Tier 1,2805.74,3032.99
38,2710.52,Salaried,Tier 2,1319.69,1310.84
50,4485.86,Freelancer,Tier 1,2251.66,2370.54
35,6352.15,Salaried,Tier 1,4158.6,3950.67
41,3590.3,Salaried,Tier 3,2455.34,2505.23
54,5370.02,Salaried,Tier 1,3338.2,3084.52
64,4815.34,Student,Tier 2,2962.96,3042.56
36,4068.92,Salaried,Tier 3,2519.63,2717.62
33,2220.44,Freelancer,Tier 1,1469.2,1993.1
61,7044.28,Student,Tier 3,4702.31,4842.62
41,5775.79,Business,Tier 1,3919.08,4184.33
51,8997.93,Freelancer,Tier 2,5002.57,5385.71
59,6619.12,Freelancer,Tier 2,4308.8,4438.09
24,7010.82,Student,Tier 3,3620.72,3635.97
49,2375.97,Student,Tier 2,1552.43,1430.41
47,2349.75,Student,Tier 2,1618.86,1597.63
51,5063.47,Freelancer,Tier 2,2690.18,2542.17
34,3277.83,Salaried,Tier 1,1980.75,1968.83
34,3978.07,Salaried,Tier 2,1872.5,1975.87
23,8789.4,Salaried,Tier 1,3734.18,3480.98
58,6784.81,Student,Tier 2,4275.91,4528.1
59,3596.52,Business,Tier 2,2391.04,2506.6
23,2000.0,Salaried,Tier 3,1112.81,1202.02
57,3470.09,Salaried,Tier 2,1728.84,1685.09
47,4164.21,Salaried,Tier 2,2400.45,2245.16
32,4518.1,Salaried,Tier 1,2732.79,2874.15
29,3081.43,Freelancer,Tier 1,2006.58,2587.28
61,6694.78,Salaried,Tier 2,3331.54,3473.13
64,3932.81,Salaried,Tier 2,2531.84,2783.38
43,5972.87,Salaried,Tier 2,3023.8,2839.07
41,5080.83,Salaried,Tier 2,3475.86,3414.03
29,6407.72,Student,Tier 1,4006.75,3760.49
50,4643.12,Salaried,Tier 2,2452.75,2629.65
61,3612.52,Student,Tier 1,2662.99,2405.73
47,4102.12,Salaried,Tier 1,3027.42,2806.55
51,4123.27,Salaried,Tier 1,2392.68,2272.02
38,8096.83,Freelancer,Tier 2,4711.03,5496.73
41,5114.76,Freelancer,Tier 2,3550.06,4244.25
37,5006.95,Salaried,Tier 1,3252.53,3180.08
64,6323.04,Salaried,Tier 2,4032.42,3757.17
28,4999.9,Salaried,Tier 1,3122.3,3010.9
37,6682.51,Freelancer,Tier 3,3985.26,4203.12
48,4441.88,Salaried,Tier 2,2834.96,2768.03
44,4289.54,Salaried,Tier 1,1850.59,1836.75
45,3529.59,Freelancer,Tier 3,1956.57,1550.13
30,7775.07,Salaried,Tier 1,3618.4,3917.2
56,4895.26,Salaried,Tier 2,2730.59,2594.12
41,3238.94,Salaried,Tier 2,1934.51,1914.39
58,5295.24,Student,Tier 1,3131.1,3012.32
63,4024.92,Salaried,Tier 2,2317.22,2301.55
38,4415.6,Student,Tier 1,2629.09,2732.39
52,5466.13,Salaried,Tier 3,2757.34,2747.44
29,7281.48,Freelancer,Tier 1,4070.05,4352.71
36,5152.38,Salaried,Tier 1,3399.36,3435.57
52,3933.44,Salaried,Tier 2,2818.76,2754.36
51,4242.63,Business,Tier 1,2353.4,2486.29
41,5984.67,Business,Tier 2,3727.81,3676.61
60,2062.49,Freelancer,Tier 3,1304.22,642.9
33,3435.98,Business,Tier 2,1671.04,1836.36
38,5318.97,Salaried,Tier 1,3145.02,3325.19
63,2440.0,Salaried,Tier 2,1301.93,1394.4
51,4531.22,Salaried,Tier 3,2735.74,2786.55
50,4282.6,Business,Tier 1,2724.86,2642.15
40,6316.17,Salaried,Tier 2,4223.94,4638.96
32,4624.58,Student,Tier 1,2330.64,2211.32
55,6780.04,Salaried,Tier 3,4594.76,4937.36
28,5118.31,Freelancer,Tier 2,2809.39,3744.65
55,7664.68,Salaried,Tier 3,4721.49,5021.35
41,2918.77,Salaried,Tier 3,1953.39,1802.62
59,7425.69,Freelancer,Tier 1,4291.99,5005.19
45,4383.31,Salaried,Tier 1,2824.8,2917.33
31,7210.92,Student,Tier 1,4366.96,4524.89
53,6777.85,Freelancer,Tier 1,3020.59,3060.68
36,2000.0,Salaried,Tier 2,949.87,948.07
58,5718.75,Business,Tier 2,2912.56,2776.93
41,6496.43,Freelancer,Tier 1,3792.93,3922.13
24,6992.89,Freelancer,Tier 2,3389.16,3201.12
58,3235.04,Salaried,Tier 2,1633.83,1690.95
61,5885.51,Salaried,Tier 1,3930.97,3917.56
29,5292.61,Freelancer,Tier 1,2942.97,2984.03
61,5647.11,Business,Tier 2,3160.19,2961.62
44,6498.4,Salaried,Tier 2,4269.26,3877.58
61,6735.06,Salaried,Tier 3,4751.02,4856.75
32,4016.39,Salaried,Tier 1,2173.87,2242.93
29,5398.13,Salaried,Tier 2,3559.67,3558.46
50,5061.7,Freelancer,Tier 2,2938.01,3299.05
51,4640.97,Freelancer,Tier 1,3150.74,3458.39
31,4784.34,Salaried,Tier 1,3451.33,3691.68
60,5293.98,Business,Tier 1,3110.91,2979.08
49,4097.03,Salaried,Tier 1,2898.06,2749.16
57,6324.56,Freelancer,Tier 1,3220.19,3240.27
34,6903.96,Salaried,Tier 2,4473.22,4053.2
53,3769.14,Salaried,Tier 2,2210.19,2387.29
57,6977.49,Business,Tier 2,4154.52,4569.3
58,3771.96,Salaried,Tier 1,2050.47,2180.27
47,6346.68,Salaried,Tier 2,2719.38,2671.85
43,6974.72,Salaried,Tier 2,4485.27,4354.24
25,4858.23,Salaried,Tier 3,2334.44,2462.68
52,3784.25,Salaried,Tier 3,2234.61,2239.05
39,4116.98,Salaried,Tier 2,2561.89,2787.05
59,5542.79,Student,Tier 2,3021.13,2887.95
45,7946.98,Freelancer,Tier 1,4258.07,4155.67
44,2460.9,Salaried,Tier 1,1314.17,1445.28
43,5150.36,Freelancer,Tier 3,3799.95,3716.09
23,4867.89,Salaried,Tier 2,2624.14,2826.3
52,4315.22,Salaried,Tier 2,2545.52,2496.96
32,4878.83,Salaried,Tier 3,3284.83,3506.63
49,4186.7,Salaried,Tier 2,2170.94,2076.89
53,6864.73,Business,Tier 1,3174.84,3019.12
26,7013.74,Salaried,Tier 1,3404.93,3436.56
59,5132.2,Business,Tier 1,2929.57,3140.65
31,4788.28,Salaried,Tier 2,2837.99,2609.51
61,4260.44,Salaried,Tier 2,2571.08,2604.66
45,5135.42,Freelancer,Tier 3,2888.73,3212.42
56,7771.75,Salaried,Tier 2,4529.99,4602.29
44,4844.4,Salaried,Tier 1,2541.73,2398.63
38,3740.85,Salaried,Tier 1,2502.09,2283.97
22,4403.36,Salaried,Tier 2,2491.1,2687.89
52,6130.2,Student,Tier 3,3532.09,3584.73
52,3923.39,Salaried,Tier 1,2715.85,2861.37
63,4949.44,Salaried,Tier 3,2447.51,2381.15
63,5709.32,Business,Tier 1,4236.52,3848.88
55,4037.21,Salaried,Tier 1,2296.89,2186.44
30,2353.39,Salaried,Tier 3,1655.15,1513.92
43,3392.92,Salaried,Tier 1,1431.42,1310.68
34,3711.85,Salaried,Tier 2,2803.02,2642.95
46,4656.76,Salaried,Tier 1,2465.4,2531.26
39,5066.45,Salaried,Tier 3,2558.61,2721.22
33,6235.55,Business,Tier 3,4302.89,4579.45
61,3159.12,Salaried,Tier 3,2109.14,2293.8
38,6017.43,Salaried,Tier 1,3555.74,3666.95
36,4443.61,Salaried,Tier 1,2473.2,2235.7
63,2321.68,Salaried,Tier 2,1083.3,1056.74
36,5020.36,Student,Tier 1,3397.65,3133.62
36,6974.4,Salaried,Tier 2,4198.0,4430.96
60,6324.67,Salaried,Tier 2,3071.45,2837.83
34,4885.59,Salaried,Tier 1,2241.06,2064.43
38,6688.66,Salaried,Tier 2,3734.96,3382.54
53,5288.33,Freelancer,Tier 3,3717.46,3875.49
30,6471.78,Salaried,Tier 3,3502.23,3702.35
